price,space,room,bedroom,furniture,latitude,longitude,city_area,floor,max_floor,apartment_type,renovation_type,balcony
371700,103.4,4,3,0,41.71883773,44.7788965,Saburtalo District,7,24,new,white frame,1
210900,107,4,2,0,41.7595839,44.77448547,Didube District,15,17,new,white frame,0
468600,158,4,3,0,41.71840406,44.7786614,Saburtalo District,10,24,new,white frame,1
269900,58,2,1,0,41.71892,44.77884695,Saburtalo District,17,24,new,newly renovated,1
237200,73,3,2,0,41.73839197,44.70177404,Saburtalo District,5,5,new,newly renovated,1
283400,63,2,1,1,41.7198534,44.7780999,Saburtalo District,12,24,new,newly renovated,0
207300,67,3,2,0,41.7062458,44.79931427,Vake District,8,15,new,green frame,1
148300,58,2,1,0,41.7314085,44.79785423,Nadzaladevi District,10,15,new,white frame,1
197700,75,2,1,0,41.66252879,44.71382438,Mtatsminda District,2,2,old,old renovation,0
451400,180,6,3,0,41.7081011,44.7696196,Vake District,6,10,old,old renovation,1
339100,103,3,2,1,41.7232461,44.7619571,Saburtalo District,5,7,new,newly renovated,1
392100,100,3,2,1,41.72704325,44.7283617,Saburtalo District,11,12,new,newly renovated,1
197700,70,3,2,1,41.7240689,44.7299815,Saburtalo District,1,8,old,old renovation,0
438200,180,5,4,1,41.7245209,44.7537885,Saburtalo District,5,8,new,newly renovated,1
220800,80,3,2,1,41.7223038,44.78088,Saburtalo District,7,16,new,newly renovated,0
77400,40,2,1,0,41.6883397,44.8325599,Isani District,8,12,new,white frame,1
98900,38,2,1,1,41.7034618,44.8498781,Isani District,10,10,new,newly renovated,1
82400,43,2,1,0,41.68688009,44.83371484,Isani District,5,12,new,white frame,1
145000,45,2,1,0,41.7245209,44.7537885,Saburtalo District,6,10,new,newly renovated,1
171300,65,2,1,1,41.7271321,44.7880765,Didube District,2,12,new,newly renovated,1
187800,75,3,2,0,41.7245209,44.7537885,Saburtalo District,9,9,old,newly renovated,1
217500,90,3,2,0,41.7357001,44.77002,Saburtalo District,8,12,new,black frame,1
102100,39,2,1,0,41.6883397,44.8325599,Isani District,7,9,old,newly renovated,0
168100,95,3,2,0,41.75837565,44.77671326,Didube District,5,6,old,old renovation,1
263600,112,3,2,0,41.7763545,44.78552728,Saburtalo District,8,15,new,newly renovated,1
156500,60,2,1,0,41.725203,44.7425619,Saburtalo District,7,15,new,newly renovated,1
247100,97,4,3,0,41.7245209,44.7537885,Saburtalo District,4,8,old,newly renovated,1
136700,52,2,1,0,41.7058381,44.8528927,Isani District,8,16,new,newly renovated,1
247100,87,3,2,0.5,41.7245209,44.7537885,Saburtalo District,8,9,new,newly renovated,1
135100,52,2,1,1,41.6988174,44.8818285,Samgori District,12,16,new,newly renovated,1
74100,36,1,1,0,41.69230965,44.82154107,Isani District,4,10,old,old renovation,1
89000,43,2,1,0,41.74520523,44.83052483,Other,10,16,new,green frame,1
171300,53,2,1,0,41.7181662,44.7807554,Saburtalo District,12,12,new,newly renovated,0
164800,70,3,2,0,41.7109605,44.800562,Chugureti District,3,3,old,old renovation,0
121900,48,2,1,0,41.73188365,44.8368763,Other,8,9,new,newly renovated,1
286700,95,3,2,0,41.7245209,44.7537885,Saburtalo District,8,8,old,newly renovated,1
151600,68,3,2,0,41.7054409,44.8072665,Chugureti District,4,4,old,old renovation,1
247100,88,3,2,0,41.7081011,44.7696196,Vake District,12,14,new,newly renovated,1
224100,112,3,2,0,41.7186883,44.7919028,Chugureti District,6,6,old,newly renovated,0
280100,160,4,3,0,41.7903068,44.7593516,Saburtalo District,2,5,new,newly renovated,1
54400,37,1,1,1,41.66468895,44.89485984,Samgori District,1,2,old,newly renovated,1
533800,160,4,3,1,41.7245209,44.7537885,Saburtalo District,8,12,new,newly renovated,1
306400,95,3,2,0,41.6905169,44.7980186,Mtatsminda District,2,2,old,not renovated,0
117000,49,2,1,1,41.73359825,44.72603041,Vake District,1,4,old,newly renovated,0
147600,47,2,1,1,41.7245209,44.7537885,Saburtalo District,4,10,new,newly renovated,1
168100,85,3,2,0,41.7260323,44.7995087,Nadzaladevi District,3,8,old,old renovation,1
149900,53,2,1,0,41.7364993,44.7947639,Nadzaladevi District,2,12,new,newly renovated,1
145000,63,2,1,0,41.6828831,44.8238154,Krtsanisi District,4,14,new,white frame,1
174600,70,3,2,0,41.7364993,44.7947639,Nadzaladevi District,4,12,new,green frame,1
322900,90,3,2,0,41.7081011,44.7696196,Vake District,2,5,old,newly renovated,1
207600,71,4,2,0,41.7650026,44.77189605,Didube District,3,5,new,newly renovated,1
177900,56,3,2,1,41.71642099,44.76510556,Saburtalo District,14,15,new,newly renovated,1
138400,64,3,2,0,41.70588429,44.85304997,Isani District,16,21,new,white frame,1
113700,31,2,1,0,41.7245209,44.7537885,Saburtalo District,1,5,old,newly renovated,0
418500,200,4,3,0,41.7245209,44.7537885,Saburtalo District,12,14,new,newly renovated,1
174600,48,2,1,1,41.73140106,44.75405756,Saburtalo District,6,8,new,newly renovated,1
214200,87,3,2,0,41.7081011,44.7696196,Vake District,9,9,old,newly renovated,1
181200,98,3,2,0,41.7271321,44.7880765,Didube District,2,8,old,old renovation,1
151600,98,2,1,0,41.7650026,44.77189605,Didube District,2,5,old,not renovated,1
219100,72,3,2,1,41.7245209,44.7537885,Saburtalo District,8,12,new,newly renovated,1
378900,110,4,2,1,41.72876336,44.74970612,Saburtalo District,5,12,new,newly renovated,1
411900,127,4,3,0,41.7175894,44.7949173,Chugureti District,6,8,new,newly renovated,1
164800,41,2,1,1,41.6905169,44.7980186,Mtatsminda District,1,2,old,newly renovated,0
98900,49,2,1,1,41.720101,44.7981016,Chugureti District,3,3,old,old renovation,1
362500,100,3,2,0,41.70469575,44.73943684,Vake District,6,22,new,newly renovated,0
556900,119,3,2,1,41.71264319,44.74398187,Vake District,8,19,new,newly renovated,1
168100,60,2,1,0,41.7225584,44.7761284,Saburtalo District,1,5,old,old renovation,0
181200,30,2,1,0,41.7040297,44.7902278,Mtatsminda District,2,5,new,newly renovated,0
154200,67,3,2,0,41.7903068,44.7593516,Saburtalo District,4,10,new,newly renovated,1
543700,170,4,3,0,41.73188365,44.8368763,Other,5,6,new,newly renovated,1
85700,45,2,1,1,41.701199,44.85408554,Isani District,1,9,old,old renovation,0
128500,52,2,1,0,41.7245209,44.7537885,Saburtalo District,1,9,old,old renovation,0
135000,54,1,1,0,41.6828831,44.8238154,Krtsanisi District,5,11,construct,white frame,1
313000,86,3,2,1,41.7223038,44.78088,Saburtalo District,11,15,new,newly renovated,1
154900,46,2,1,1,41.7210455,44.7405122,Saburtalo District,3,9,new,newly renovated,1
135100,38,2,1,0,41.7245209,44.7537885,Saburtalo District,14,15,new,newly renovated,1
146600,57,2,1,0,41.7217547,44.720354,Saburtalo District,2,5,old,old renovation,0
561900,196,4,3,1,41.7279282,44.7680255,Saburtalo District,13,14,new,newly renovated,1
224100,112,3,2,0,41.7054409,44.8072665,Chugureti District,6,6,old,newly renovated,1
174600,81,3,2,0,41.7650026,44.77189605,Didube District,3,14,new,black frame,1
213500,54,2,1,0,41.7141725,44.7596077,Vake District,7,17,construction,white frame,1
85700,39,1,0,0,41.7903068,44.7593516,Saburtalo District,5,11,new,white frame,0
296600,59,2,1,1,41.722811,44.7509454,Saburtalo District,11,21,new,newly renovated,1
355900,78,3,2,0,41.725203,44.7425619,Saburtalo District,13,16,new,newly renovated,1
166700,92,3,2,0,41.7903068,44.7593516,Saburtalo District,8,11,new,white frame,0
163100,90,3,2,0,41.7903068,44.7593516,Saburtalo District,9,11,new,white frame,0
378900,13400,3,2,0,41.707897,44.73169445,Vake District,10,10,new,white frame,0
138400,56,3,2,0,41.7494619,44.7808837,Nadzaladevi District,11,12,new,white frame,1
161500,51,2,1,0,41.73188365,44.8368763,Other,6,21,new,newly renovated,1
117000,53,3,2,0,42.03701125,44.94059376,Saburtalo District,10,11,new,newly renovated,1
458000,165,5,3,0,41.7081011,44.7696196,Vake District,12,14,new,newly renovated,1
148300,61,3,2,0,41.7903068,44.7593516,Saburtalo District,3,9,new,newly renovated,1
156500,60,3,2,0,41.73188365,44.8368763,Other,10,14,new,newly renovated,1
164800,65,2,1,0,41.7936113,44.7646308,Saburtalo District,12,14,new,newly renovated,1
1.17E+06,244,5,4,0,41.7081011,44.7696196,Vake District,12,17,new,newly renovated,1
64300,26,1,2,0,41.7954972,44.8190233,Gldani District,12,15,new,newly renovated,1
319600,145,4,2,1,41.7085479,44.76727,Vake District,1,6,old,old renovation,1
185900,57,2,1,0,41.7093734,44.7698209,Vake District,2,25,new,black frame,1
543700,160,5,3,0,41.7081011,44.7696196,Vake District,5,14,new,white frame,1
163100,62,2,1,1,41.707897,44.73169445,Vake District,8,14,new,newly renovated,1
110400,42,2,1,0,41.7858421,44.7558155,Saburtalo District,6,9,new,newly renovated,1
115300,42,2,1,0,41.73188365,44.8368763,Other,3,17,new,newly renovated,1
154900,68.25,3,1,0,41.73013509,44.73279536,Vake District,16,17,old,newly renovated,1
138400,72,3,2,0,41.73359825,44.72603041,Vake District,2,16,old,not renovated,0
68500,36.5,1,1,0,41.7076296,44.85112081,Isani District,7,12,new,white frame,1
118600,88,5,3,0,41.69376175,44.92609103,Samgori District,5,5,old,old renovation,1
337400,128,3,2,0,41.7224121,44.7720785,Saburtalo District,13,15,construction,white frame,1
128500,60,3,2,0,41.7903068,44.7593516,Saburtalo District,8,8,new,newly renovated,0
163100,67,3,2,0,41.7918749,44.7553665,Saburtalo District,6,9,new,newly renovated,1
270200,75,3,2,1,41.7357001,44.77002,Saburtalo District,2,9,new,newly renovated,1
128500,40,2,1,1,41.7098352,44.7730487,Vake District,13,13,new,newly renovated,1
856700,100,3,2,1,41.7087786,44.7646793,Vake District,2,9,new,newly renovated,1
105400,75,3,3,0,41.828287,44.7621233,Gldani District,5,9,old,not renovated,0
187800,64,3,2,1,41.73359825,44.72603041,Vake District,6,10,new,newly renovated,1
551600,186,5,3,0,41.72604375,44.73645416,Saburtalo District,9,15,new,green frame,1
494300,150,5,4,1,41.72250295,44.78091985,Saburtalo District,16,18,new,newly renovated,0
296600,100,3,2,0,41.704006,44.7990579,Krtsanisi District,0,2,old,old renovation,1
306400,105.9,4,3,0,41.7245209,44.7537885,Saburtalo District,3,9,new,newly renovated,0
154900,45,2,1,0,41.7282966,44.862883,Other,2,1,old,old renovation,1
112000,46,2,1,0,41.7757895,44.7950346,Nadzaladevi District,14,14,new,newly renovated,0
110400,34,1,0,0,41.7245209,44.7537885,Saburtalo District,9,9,old,newly renovated,1
141700,39,1,1,0,41.7245209,44.7537885,Saburtalo District,11,11,new,newly renovated,1
458000,165,5,3,1,41.7013668,44.7687247,Vake District,12,14,new,newly renovated,1
181200,85,3,2,1,41.7659669,44.7925615,Nadzaladevi District,1,8,old,old renovation,1
120300,44,1,1,1,41.7245209,44.7537885,Saburtalo District,11,11,old,newly renovated,0
158200,44,2,1,0,41.7245209,44.7537885,Saburtalo District,4,9,old,newly renovated,1
247100,65,4,1,0,41.7240689,44.7299815,Saburtalo District,7,8,old,newly renovated,1
118600,35,2,1,1,41.7260323,44.7995087,Nadzaladevi District,3,12,new,newly renovated,1
112000,44,2,1,1,41.6988174,44.8818285,Samgori District,5,7,new,newly renovated,1
319600,105,4,3,0,41.7081011,44.7696196,Vake District,2,9,old,not renovated,1
128500,45,2,1,0,41.804092,44.7832957,Saburtalo District,3,11,new,newly renovated,1
626100,192,5,3,0,41.7081011,44.7696196,Vake District,4,11,new,newly renovated,1
2.90E+05,99,4,3,0,41.84520069,44.77575312,Saburtalo District,11,21,new,newly renovated,1
121900,48,2,1,1,41.7856281,44.8219953,Gldani District,2,10,new,newly renovated,1
128500,50,2,1,1,41.7856281,44.8219953,Gldani District,16,17,new,newly renovated,1
131800,50,2,1,0,41.718769,44.7069129,Saburtalo District,1,5,new,newly renovated,1
80700,31,1,1,0,41.7659669,44.7925615,Nadzaladevi District,1,6,old,newly renovated,0
156500,42,2,1,0,41.7206004,44.7232035,Saburtalo District,6,16,new,newly renovated,1
352600,105,4,3,1,41.7052106,44.7904878,Mtatsminda District,1,3,old,newly renovated,0
118600,46,2,1,1,41.78584113,44.75823434,Saburtalo District,8,10,new,newly renovated,1
188500,10400,3,2,0,41.73598289,44.8676466,Other,9,19,new,white frame,1
207600,58,3,2,0,41.7223038,44.78088,Saburtalo District,8,15,new,newly renovated,1
346000,135,4,3,1,41.7181579,44.7788031,Saburtalo District,10,12,new,newly renovated,1
273500,60,3,2,0,41.698209,44.8012526,Mtatsminda District,1,2,old,newly renovated,0
461300,130,4,3,0,41.6964053,44.7938526,Mtatsminda District,1,3,old,old renovation,0
230700,97,4,2,1,41.7511564,44.7917834,Nadzaladevi District,3,8,new,newly renovated,1
154900,45,2,1,1,41.7172959,44.7752025,Saburtalo District,12,14,new,newly renovated,1
141700,70,3,2,0,41.73359825,44.72603041,Vake District,1,14,old,old renovation,1
99800,50.07,2,2,0,41.6988174,44.8818285,Samgori District,8,11,construction,white frame,1
174600,50,2,1,0,41.7206004,44.7232035,Saburtalo District,5,21,new,newly renovated,0
438200,86,3,2,0,41.6710145,44.8418127,Krtsanisi District,10,14,new,newly renovated,1
263600,90,4,3,1,41.73262986,44.772346,Saburtalo District,9,9,old,under renovation,0
316300,100,3,2,0,41.7205546,44.7676099,Saburtalo District,6,8,old,newly renovated,1
688700,135,3,2,0,41.712693,44.7480067,Vake District,10,14,new,newly renovated,1
316300,92,4,2,1,41.725054,44.7545015,Saburtalo District,6,10,new,newly renovated,1
187800,75,4,3,0,41.6883397,44.8325599,Isani District,9,9,old,old renovation,1
395400,120,3,2,0,41.7093734,44.7698209,Vake District,5,8,new,old renovation,1
378900,12000,4,3,0,41.7013668,44.7687247,Vake District,9,13,new,newly renovated,1
428400,101,3,2,0,41.722811,44.7509454,Saburtalo District,8,12,new,newly renovated,1
408600,80,3,2,0,41.6828831,44.8238154,Krtsanisi District,10,14,new,newly renovated,1
161500,61,2,1,0,41.7266037,44.729069,Saburtalo District,14,16,old,newly renovated,0
204300,110,4,3,0,41.6761108,44.8481344,Isani District,9,9,old,newly renovated,1
85700,37,2,2,1,41.7963683,44.8145845,Gldani District,6,9,new,newly renovated,1
560200,187,6,3,0,41.7357001,44.77002,Saburtalo District,9,9,old,newly renovated,1
128500,64,3,2,0,41.6870537,44.87979,Samgori District,9,16,new,white frame,1
167700,54.8,2,1,0,41.73359825,44.72603041,Vake District,8,16,new,newly renovated,1
626100,132,4,3,1,41.73188365,44.8368763,Other,14,17,new,newly renovated,1
835300,180,5,4,1,41.71864115,44.76503201,Saburtalo District,15,15,new,newly renovated,1
171300,43,2,1,1,41.7206103,44.7106871,Saburtalo District,3,4,new,newly renovated,1
823800,175,5,4,0,41.6905169,44.7980186,Mtatsminda District,1,5,old,old renovation,0
168100,57.3,3,2,0,41.7364242,44.7822534,Didube District,3,10,new,newly renovated,1
148300,70,3,1,0,41.7903068,44.7593516,Saburtalo District,8,10,new,newly renovated,1
163100,67,3,2,0,41.6983634,44.8487393,Isani District,5,18,new,newly renovated,1
988500,200,5,4,0,41.7245209,44.7537885,Saburtalo District,12,16,new,newly renovated,1
494300,158,5,4,1,41.7255482,44.7445817,Saburtalo District,2,6,new,newly renovated,1
494300,107,3,2,1,41.70703,44.7859759,Mtatsminda District,4,5,new,newly renovated,1
131800,55,3,2,1,41.7903068,44.7593516,Saburtalo District,3,6,new,newly renovated,1
105400,33,1,1,1,41.726067,44.7349385,Saburtalo District,3,5,old,old renovation,0
220800,69,3,2,0,41.72753721,44.77821269,Saburtalo District,8,9,new,newly renovated,0
230700,86,3,0,0,41.72981255,44.73330339,Vake District,3,6,new,newly renovated,0
283400,75,3,2,1,41.7245209,44.7537885,Saburtalo District,13,15,new,newly renovated,1
136700,56,3,2,0,41.7954972,44.8190233,Gldani District,12,15,new,newly renovated,1
148300,43,2,1,1,41.7245209,44.7537885,Saburtalo District,9,10,new,newly renovated,1
108700,33,2,1,1,41.7245209,44.7537885,Saburtalo District,9,10,new,newly renovated,1
163100,45,2,1,1,41.7309687,44.7564179,Saburtalo District,2,10,new,newly renovated,0
29700,17,1,1,0,41.76243176,44.80761855,Nadzaladevi District,3,3,old,newly renovated,0
79100,42.83,2,1,1,41.7026572,44.8104008,Chugureti District,1,1,old,old renovation,0
148300,50,2,1,1,41.7206103,44.7106871,Saburtalo District,2,7,new,newly renovated,1
237200,73,4,2,1,41.7245209,44.7537885,Saburtalo District,12,12,new,newly renovated,1
339400,177,6,4,0,41.72268897,44.77335395,Saburtalo District,5,9,old,old renovation,1
492600,150,4,3,0,41.7027453,44.78325968,Mtatsminda District,1,2,old,old renovation,1
229000,79,3,2,0,41.7245209,44.7537885,Saburtalo District,3,12,new,green frame,0
88500,56,2,1,0,41.79052509,44.82205911,Gldani District,5,8,construction,white frame,1
385500,137,4,3,0,41.707897,44.73169445,Vake District,3,7,new,newly renovated,1
197700,47,1,0,0,41.73188365,44.8368763,Other,6,7,old,newly renovated,0
192800,83.5,3,2,0,41.7329497,44.7893339,Didube District,2,10,new,white frame,1
220800,75,2,1,0,41.7245209,44.7537885,Saburtalo District,7,9,old,newly renovated,0
163000,72.1,3,2,0,41.6847024,44.8546818,Isani District,11,13,Construction,black frame,1
174600,88,4,3,0,41.7245209,44.7537885,Saburtalo District,2,17,new,under renovation,1
95600,50,2,1,0,41.6888026,44.8784891,Samgori District,3,9,old,newly renovated,1
168100,55.2,2,0,0,41.7954972,44.8190233,Gldani District,11,14,new,newly renovated,0
125200,40,2,0,0,41.73188365,44.8368763,Other,14,17,new,newly renovated,0
461300,192,4,3,0,41.72981255,44.73330339,Vake District,10,11,new,newly renovated,0
130200,60,2,0,0,41.73188365,44.8368763,Other,5,11,old,not renovated,0
141700,60,2,1,1,41.7903068,44.7593516,Saburtalo District,10,10,new,newly renovated,1
207600,80,3,2,1,41.7903068,44.7593516,Saburtalo District,9,9,new,newly renovated,1
362500,89,3,2,1,41.73188365,44.8368763,Other,8,11,new,newly renovated,1
207600,72,3,2,0,41.73188365,44.8368763,Other,4,11,new,white frame,0
461300,172,3,2,0,41.7103615,44.7284963,Vake District,9,16,new,newly renovated,1
362500,142,5,3,1,41.7172959,44.7752025,Saburtalo District,6,6,new,newly renovated,1
283400,102,3,2,0,41.7243775,44.7671879,Saburtalo District,2,8,old,newly renovated,0
140000,60,2,1,0,41.7918749,44.7553665,Saburtalo District,7,7,new,newly renovated,0
510700,164,4,3,1,41.7245209,44.7537885,Saburtalo District,6,14,new,newly renovated,1
385500,136,4,3,0,41.7081011,44.7696196,Vake District,3,9,new,newly renovated,1
543700,153,4,3,1,41.7205546,44.7676099,Saburtalo District,6,9,new,newly renovated,1
149900,83,3,2,0,41.7936113,44.7646308,Saburtalo District,12,18,new,black frame,1
257000,83,3,2,0,41.7081011,44.7696196,Vake District,3,21,construction,white frame,1
257000,83,3,2,1,41.7141725,44.7596077,Vake District,4,25,construction,white frame,0
257000,83,2,1,0,41.7081011,44.7696196,Vake District,4,25,Constructor,white frame,1
125200,38,2,1,0,41.7903068,44.7593516,Saburtalo District,14,21,new,newly renovated,1
402000,124,4,3,0,41.7307343,44.7439254,Saburtalo District,4,6,new,under renovation,1
240500,91,3,2,0,41.725203,44.7425619,Saburtalo District,7,8,old,newly renovated,1
120300,54,2,1,0,41.7206103,44.7106871,Saburtalo District,2,5,new,white frame,0
346000,120,4,3,1,41.7124996,44.7951604,Chugureti District,4,2,old,old renovation,1
115300,50,2,1,1,41.7525745,44.7636671,Saburtalo District,9,9,old,newly renovated,1
191100,60,2,1,0,41.7245209,44.7537885,Saburtalo District,2,8,old,old renovation,1
411900,120,5,3,1,41.7607336,44.77229274,Didube District,5,14,old,old renovation,0
207600,83,3,2,1,41.7335333,44.798583,Nadzaladevi District,11,15,new,newly renovated,1
79100,25,1,1,1,41.73188365,44.8368763,Other,3,3,new,newly renovated,0
214200,82,3,2,0,41.7903068,44.7593516,Saburtalo District,9,11,new,newly renovated,1
154900,107,4,3,0,41.6929664,44.8670016,Samgori District,1,9,old,newly renovated,0
642500,150,5,3,0,41.7033482,44.8068014,Chugureti District,1,2,old,old renovation,0
59300,20,1,1,1,41.7390529,44.7736615,Didube District,1,3,old,old renovation,0
327900,31.34,1,1,1,41.71241005,44.74556743,Vake District,22,23,new,white frame,1
158200,110,4,3,1,41.7856281,44.8219953,Gldani District,8,9,old,newly renovated,1
1548700,220,4,2,0,41.71019423,44.7537954,Vake District,4,8,new,newly renovated,1
128500,51,2,1,1,41.7335333,44.798583,Nadzaladevi District,11,15,new,newly renovated,1
125600,72.2,3,2,0,41.78581509,44.76293014,Saburtalo District,6,11,new,black frame,1
95700,58.7,2,1,0,41.78579006,44.76281645,Saburtalo District,5,11,construction,black frame,1
107900,62,2,1,0,41.78579097,44.76269835,Saburtalo District,5,11,new,black frame,1
768400,150,4,3,1,41.7013668,44.7687247,Vake District,2,8,new,newly renovated,1
357500,62,2,1,0,41.7857677,44.76267676,Saburtalo District,6,11,new,black frame,1
342700,100,3,2,1,41.720015,44.7407348,Saburtalo District,3,5,new,newly renovated,1
113400,68.3,2,1,0,41.7914713,44.67241249,Saburtalo District,2,8,new,black frame,1
95600,42,2,1,0,41.6887569,44.8909178,Samgori District,3,9,new,newly renovated,1
346000,70,2,1,1,41.7117382,44.7928453,Chugureti District,5,7,old,newly renovated,1
171300,45,2,1,1,41.7297185,44.7685213,Saburtalo District,3,6,old,newly renovated,1
274200,64,3,2,1,41.7249652,44.7765248,Saburtalo District,16,22,new,newly renovated,0
112000,47,2,0,1,41.7210455,44.7405122,Saburtalo District,1,7,new,newly renovated,0
543700,130,4,3,1,41.707897,44.73169445,Vake District,5,11,new,newly renovated,1
191100,42,1,1,0,41.722811,44.7509454,Saburtalo District,2,21,new,newly renovated,1
889700,141,4,3,1,41.7063018,44.7832448,Mtatsminda District,5,7,new,newly renovated,1
